id,created_at,client_id,channel,topic,priority,agent_id,first_reply_at,resolved_at,status,reopened,csat
t003095,21.01.2025 14:46,u03948,чат,доступ и пароли,3,a09,2025-01-21 16:29:36,2025-01-21 19:08:42,решено,0,
t002294,2025-02-08 13:43:00,u05529,чат,прочее,2,a06,2025-02-08 14:25:04,2025-02-08 16:44:46,решено,0,
t005305,2025-06-14 16:54:00,u02109,почта,оплата и документы,2,a01,2025-06-14 17:44:36,2025-06-14 20:52:20,решено,0,
t003827,2025-03-27 02:55:00,u05422,чат,,1,a08,2025-03-27 03:23:01,2025-03-27 18:05:51,решено,1,
t002281,2025-04-24 05:29:00,u07842,чат,оплата и документы,2,a06,2025-04-24 05:36:07,2025-04-24 10:20:48,решено,0,
t000928,2025-05-25 10:20:00,u03061,почта,техническая проблема,2,a10,2025-05-25 10:46:24,2025-05-25 17:53:47,решено,0,
t004038,03.06.2025 11:27,u01583,телефон,техническая проблема,3,a06,2025-06-03 12:00:06,2025-06-04 03:47:00,решено,0,
t001492,2025-02-23 18:18:00,u00617,телефон,доступ и пароли,1,a18,2025-02-23 19:25:54,2025-02-23 19:44:47,решено,0,
t000428,2025-01-11 10:29:00,u05135,чат,доступ и пароли,1,a05,2025-01-11 11:39:50,2025-01-11 12:39:45,решено,0,
t000231,20.06.2025 12:55,u02687,чат,техническая проблема,2,a01,2025-06-20 13:16:21,,в работе,0,
t000068,2025-03-02 09:48:00,u08806,форма,доступ и пароли,3,a05,2025-03-02 10:17:19,2025-03-01 10:15:45,решено,0,
t004769,04.06.2025 08:39,u02619,чат,оплата и документы,2,a12,2025-06-04 09:04:26,2025-06-04 10:20:06,решено,0,
t001286,14.02.2025 02:32,u03366,телефон,доступ и пароли,3,a15,,,новое,0,
t001814,2025-05-17 12:23:00,u05934,почта,оплата и документы,2,a02,2025-05-17 12:37:49,2025-05-17 14:05:46,решено,0,
t001800,2025-05-03 09:36:00,u02836,почта,техническая проблема,2,a07,2025-05-03 10:13:48,2025-05-04 04:32:56,решено,0,
t002572,2025-06-10 07:03:00,u00278,телефон,доступ и пароли,2,a17,2025-06-10 07:04:38,2025-06-10 07:58:16,решено,0,
t004660,08.03.2025 02:33,u07460,чат,доступ и пароли,2,a16,2025-03-08 04:12:37,2025-03-08 04:29:24,решено,0,
t001795,2025-01-03 10:59:00,u04157,чат,доступ и пароли,3,a14,2025-01-03 11:27:20,2025-01-03 11:48:29,решено,0,
t002102,2025-06-02 03:45:00,u02800,чат,оплата и документы,3,a01,2025-06-02 04:00:05,2025-06-02 10:32:06,решено,0,5
t003319,08.06.2025 10:59,u05355,форма,прочее,1,a01,2025-06-08 11:21:22,2025-06-08 13:56:20,решено,0,
t005609,2025-04-12 02:51:00,u08816,телефон,доступ и пароли,1,a16,2025-04-12 03:17:17,2025-04-12 03:38:51,решено,0,
t002822,04.01.2025 17:34,u01989,чат,оплата и документы,3,a08,2025-01-04 18:02:09,2025-01-04 20:40:01,решено,0,
t001736,2025-03-26 05:35:00,u05919,чат,доступ и пароли,2,a01,2025-03-26 07:17:38,2025-03-25 06:33:09,решено,0,
t003795,2025-01-21 11:42:00,u02357,форма,техническая проблема,1,a12,2025-01-21 12:10:14,2025-01-21 23:49:14,решено,1,
t002242,2025-05-05 03:41:00,u02456,чат,техническая проблема,1,a16,2025-05-05 04:08:52,2025-05-05 20:16:54,решено,0,
t005597,2025-01-19 13:53:00,u06626,почта,доступ и пароли,2,a04,2025-01-19 15:29:10,2025-01-19 19:01:21,решено,0,
t001477,2025-04-08 02:10:00,u00133,чат,оплата и документы,3,a04,2025-04-08 02:17:00,2025-04-08 03:38:11,решено,0,
t000792,2025-02-05 07:42:00,u08399,чат,техническая проблема,3,a08,2025-02-05 08:55:50,,в работе,1,5
t001253,2025-01-01 06:06:00,u03996,чат,доступ и пароли,2,a12,2025-01-01 06:32:55,2025-01-01 07:10:46,решено,1,
t001998,2025-02-05 12:57:00,u05722,форма,доступ и пароли,2,a13,2025-02-05 13:19:13,2025-02-05 14:24:58,решено,0,
t002260,2025-03-24 11:03:00,u07518,телефон,доступ и пароли,2,a05,2025-03-24 12:35:17,2025-03-24 13:36:29,закрыто без ответа,0,
t005566,2025-03-27 08:19:00,u02886,чат,доступ и пароли,3,a12,2025-03-27 08:31:33,2025-03-27 09:40:02,решено,0,
t002110,2025-03-02 07:08:00,u04419,чат,доступ и пароли,2,a16,2025-03-02 07:27:53,2025-03-02 08:21:37,решено,0,5
t004684,2025-02-20 12:05:00,u06746,чат,оплата и документы,2,a09,2025-02-20 12:27:15,2025-02-20 20:00:06,решено,0,5
t005651,2025-04-15 01:17:00,u00219,телефон,оплата и документы,2,a06,2025-04-15 01:50:54,2025-04-15 04:10:47,решено,0,
t004696,10.02.2025 12:47,u03643,чат,оплата и документы,1,a16,2025-02-10 14:28:28,2025-02-10 15:45:36,решено,0,
t002036,01.02.2025 04:46,u00751,почта,"",1,a16,2025-02-01 05:36:17,2025-02-01 07:23:03,решено,0,
t004951,23.05.2025 07:39,u01093,чат,NULL,1,a11,2025-05-23 08:05:08,2025-05-23 08:37:36,решено,0,
t001987,09.03.2025 13:19,u04814,почта,техническая проблема,1,a09,2025-03-09 13:41:39,2025-03-10 02:13:53,решено,0,
t004066,06.06.2025 15:49,u06489,почта,оплата и документы,3,a04,2025-06-06 15:50:26,2025-06-06 20:29:28,решено,0,
t002404,2025-05-05 04:52:00,u07967,чат,техническая проблема,1,a03,2025-05-05 05:09:45,2025-05-05 11:29:15,решено,0,
t001388,23.06.2025 02:19,u01223,чат,техническая проблема,2,a18,2025-06-23 02:57:08,2025-06-23 05:03:11,решено,0,
t003684,2025-06-10 13:06:00,u00264,чат,техническая проблема,1,a12,2025-06-10 13:45:08,2025-06-10 18:56:35,решено,0,
t004394,20.01.2025 07:28,u07950,чат,доступ и пароли,2,a04,2025-01-20 07:49:23,2025-01-20 08:40:17,решено,0,
t003104,2025-04-24 11:24:00,u01327,почта,расписание и посещаемость,2,a03,2025-04-24 11:26:56,2025-04-24 18:11:33,решено,0,
t001904,2025-03-03 05:34:00,u04701,чат,оплата и документы,2,a15,2025-03-03 07:12:51,2025-03-03 11:20:46,решено,0,4
t004998,2025-04-23 05:29:00,u01985,чат,прочее,1,a16,2025-04-23 06:04:16,2025-04-23 08:01:49,решено,0,
t001027,11.01.2025 05:36,u07812,чат,доступ и пароли,3,a08,2025-01-11 05:48:12,2025-01-11 06:42:52,решено,1,
t000866,2025-05-18 20:23:00,u00631,форма,расписание и посещаемость,1,a16,2025-05-18 20:51:14,2025-05-19 00:04:01,решено,0,
t004988,2025-03-07 05:51:00,u03886,почта,оплата и документы,3,a10,2025-03-07 05:59:11,2025-03-07 11:50:14,решено,0,3
t002889,2025-02-17 06:25:00,u06926,телефон,доступ и пароли,1,a16,2025-02-17 08:16:40,2025-02-17 08:28:47,решено,1,
t004573,2025-04-18 01:34:00,u03450,телефон,техническая проблема,2,a02,,,новое,0,
t003054,15.02.2025 03:31,u05108,почта,прочее,2,a14,2025-02-15 04:36:49,2025-02-15 06:01:48,решено,0,5
t005759,2025-06-04 04:48:00,u03362,почта,оплата и документы,2,a05,2025-06-04 05:03:57,2025-06-04 13:09:44,решено,0,
t004175,2025-02-12 06:42:00,u02230,почта,"",2,a18,2025-02-12 07:08:57,2025-02-12 09:29:21,решено,0,
t001487,2025-06-21 08:23:00,u08627,чат,техническая проблема,1,a16,2025-06-21 08:42:32,2025-06-21 12:25:58,решено,0,
t001575,02.06.2025 17:16,u06998,чат,расписание и посещаемость,2,a18,2025-06-02 17:18:54,2025-06-02 17:57:19,решено,1,
t001308,2025-05-20 14:30:00,u06457,чат,"",2,a10,2025-05-20 15:33:56,2025-05-20 16:36:19,решено,0,
t000248,2025-06-19 03:28:00,u07248,форма,техническая проблема,1,a17,2025-06-19 03:57:08,2025-06-19 11:51:28,решено,0,
t005012,2025-04-11 02:05:00,u05573,чат,оплата и документы,2,a18,2025-04-11 03:05:05,2025-04-11 11:18:19,решено,0,
t000608,05.02.2025 11:11,u02505,почта,расписание и посещаемость,1,a17,2025-02-05 11:39:01,2025-02-05 12:50:29,решено,0,
t003550,01.04.2025 13:48,u06877,почта,оплата и документы,3,a05,2025-04-01 14:17:06,2025-04-01 17:30:25,решено,0,
t004915,2025-03-03 16:00:00,u03267,телефон,доступ и пароли,2,a05,2025-03-03 17:45:39,2025-03-03 18:31:58,решено,0,
t003040,10.02.2025 11:33,u05410,почта,"",3,a07,2025-02-10 11:56:51,2025-02-10 13:20:40,решено,1,
t005328,03.06.2025 04:57,u06258,почта,расписание и посещаемость,3,a04,2025-06-03 05:08:52,2025-06-03 08:02:03,решено,0,
t005854,2025-01-07 17:15:00,u06382,почта,доступ и пароли,2,a10,2025-01-07 19:04:16,2025-01-07 19:24:57,решено,0,3
t004886,2025-03-09 02:57:00,u02585,чат,прочее,2,a03,2025-03-09 04:01:10,2025-03-09 05:06:27,решено,0,
t005356,2025-01-17 07:45:00,u01077,форма,техническая проблема,2,a14,2025-01-17 08:11:05,2025-01-17 12:24:23,решено,0,
t001269,2025-03-23 04:50:00,u00345,почта,прочее,2,a07,2025-03-23 05:10:46,2025-03-23 06:38:28,решено,0,
t000718,05.06.2025 10:54,u07582,чат,прочее,2,a05,2025-06-05 11:18:14,2025-06-05 15:19:17,решено,0,
t004197,19.05.2025 11:57,u00711,почта,техническая проблема,1,a08,2025-05-19 11:58:04,2025-05-19 16:31:11,решено,0,
t003654,2025-06-05 03:15:00,u01917,телефон,техническая проблема,3,a11,2025-06-05 04:07:11,,в работе,0,
t002109,2025-02-04 03:44:00,u04099,телефон,доступ и пароли,1,a05,2025-02-04 03:57:50,2025-02-04 04:42:43,решено,0,1
t004503,2025-04-05 07:48:00,u01328,чат,доступ и пароли,3,a02,2025-04-05 07:53:36,2025-04-05 08:39:51,решено,1,
t001725,18.04.2025 13:21,u05880,почта,прочее,1,a12,2025-04-18 14:22:11,,в работе,0,
t001679,2025-02-02 04:27:00,u00691,почта,техническая проблема,3,a09,2025-02-02 05:59:40,2025-02-03 16:12:45,решено,0,
t005449,15.02.2025 12:45,u00712,форма,доступ и пароли,1,a04,2025-02-15 12:58:36,2025-02-15 14:52:43,решено,0,
t001327,2025-05-07 09:58:00,u02021,Чат,расписание и посещаемость,2,a08,2025-05-07 10:13:35,2025-05-07 15:01:05,решено,0,
t001518,16.06.2025 08:26,u01561,чат,доступ и пароли,2,a15,2025-06-16 09:24:39,2025-06-16 09:50:03,решено,0,
t003580,2025-02-04 04:26:00,u02038,почта,оплата и документы,3,a02,2025-02-04 04:38:52,2025-02-04 09:49:34,решено,0,
t002090,2025-05-04 12:33:00,u00076,чат,оплата и документы,2,a08,2025-05-04 13:29:58,2025-05-03 11:38:07,решено,0,
t003326,05.01.2025 09:43,u00129,чат,расписание и посещаемость,2,a05,2025-01-05 11:15:30,2025-01-05 11:22:59,решено,1,4
t001337,2025-02-18 10:36:00,u02720,чат,прочее,1,a11,2025-02-18 11:57:32,2025-02-18 15:15:12,решено,0,4
t002969,2025-01-04 10:40:00,u01154,почта,техническая проблема,3,a12,2025-01-04 12:12:40,2025-01-04 14:06:47,решено,0,
t005073,2025-02-20 01:56:00,u04968,чат,доступ и пароли,2,a12,2025-02-20 02:18:55,2025-02-20 02:58:07,решено,0,
t004886,2025-03-09 02:57:00,u02585,чат,прочее,2,a03,2025-03-09 04:01:10,2025-03-09 05:06:27,решено,0,
t005445,2025-02-23 12:41:00,u03181,Чат,доступ и пароли,3,a06,2025-02-23 13:49:07,2025-02-23 18:24:03,решено,0,2
t004760,2025-02-02 04:39:00,u06222,форма,доступ и пароли,1,a18,2025-02-02 05:43:52,2025-02-02 06:15:50,решено,0,
t003875,2025-01-06 11:52:00,u07023,чат,доступ и пароли,1,a11,2025-01-06 13:23:09,,в работе,1,
t001587,14.03.2025 11:11,u00492,чат,техническая проблема,1,a07,2025-03-14 11:34:43,2025-03-15 00:52:28,решено,0,
t000253,2025-05-20 10:34:00,u05712,чат,оплата и документы,2,a02,2025-05-20 11:03:41,2025-05-20 14:01:12,решено,0,
t003267,2025-04-24 16:17:00,u04097,телефон,расписание и посещаемость,1,a06,2025-04-24 16:25:57,2025-04-24 20:40:41,решено,0,
t001994,2025-02-22 10:44:00,u04160,чат,доступ и пароли,1,a01,2025-02-22 11:39:59,2025-02-22 12:54:09,решено,0,
t002653,21.01.2025 14:40,u06219,чат,оплата и документы,2,a04,2025-01-21 16:10:44,2025-01-21 19:00:42,решено,0,
t003559,13.04.2025 11:37,u07338,телефон,оплата и документы,1,a01,2025-04-13 11:46:06,,в работе,1,4
t004128,2025-04-07 20:08:00,u02864,почта,доступ и пароли,2,a11,2025-04-07 20:32:55,2025-04-07 21:15:37,решено,0,
t004933,2025-01-06 13:05:00,u01002,форма,расписание и посещаемость,1,a05,2025-01-06 14:39:30,2025-01-07 04:29:09,решено,0,
t000817,2025-06-19 13:49:00,u07985,чат,прочее,2,a04,2025-06-19 14:38:21,2025-06-19 17:27:44,решено,0,
t004576,2025-01-20 14:16:00,u07950,чат,доступ и пароли,2,a06,2025-01-20 15:46:29,2025-01-20 16:24:27,решено,0,
t004867,2025-03-06 13:09:00,u05888,чат,доступ и пароли,1,a12,2025-03-06 13:15:50,2025-03-06 13:43:27,решено,0,4
t001770,2025-01-09 02:03:00,u05112,чат,доступ и пароли,2,a13,2025-01-09 02:28:24,2025-01-09 05:26:34,решено,0,
t001527,2025-04-03 11:54:00,u01640,чат,,2,a12,2025-04-03 12:12:16,2025-04-03 16:14:11,решено,0,
t005640,2025-03-03 05:20:00,u08691,чат,"",3,a10,2025-03-03 06:08:25,2025-03-03 08:23:46,решено,0,4
t002265,2025-05-14 16:36:00,u08076,чат,техническая проблема,1,a10,2025-05-14 17:24:29,2025-05-15 13:53:52,решено,0,3
t001640,20.03.2025 05:13,u03771,почта,прочее,2,a15,2025-03-20 06:57:52,2025-03-20 16:38:11,решено,0,
t000013,06.05.2025 10:08,u04523,форма,расписание и посещаемость,2,a09,2025-05-06 10:16:15,2025-05-06 11:43:20,решено,0,
t004087,04.05.2025 01:22,u03039,чат,техническая проблема,2,a09,2025-05-04 01:47:08,2025-05-04 12:33:03,решено,0,
t005451,2025-03-07 10:06:00,u02533,чат,доступ и пароли,1,a11,2025-03-07 11:30:44,2025-03-07 13:20:30,решено,0,4
t005639,2025-01-17 01:25:00,u06724,чат,доступ и пароли,3,a02,2025-01-17 02:49:22,2025-01-17 02:56:45,решено,0,
t003215,2025-01-03 09:54:00,u04292,телефон,доступ и пароли,2,a07,2025-01-03 10:11:44,2025-01-03 10:46:32,решено,0,3
t005828,2025-02-07 14:40:00,u00629,чат,NULL,3,a05,2025-02-07 14:54:18,2025-02-07 15:03:53,решено,0,5
t000509,2025-01-20 05:09:00,u03440,почта,,2,a03,2025-01-20 05:17:46,2025-01-20 11:25:56,решено,0,
t003204,2025-03-19 03:06:00,u01838,почта,доступ и пароли,2,a01,2025-03-19 03:32:32,2025-03-19 06:21:14,решено,1,5
t001910,2025-04-18 08:40:00,u00056,чат,,2,a02,2025-04-18 08:47:40,2025-04-18 09:05:40,решено,0,
t005441,2025-06-02 15:45:00,u03129,форма,расписание и посещаемость,2,a01,2025-06-02 16:24:20,2025-06-02 19:23:45,решено,0,
t003560,2025-02-21 13:10:00,u04326,телефон,NULL,3,a02,2025-02-21 14:35:01,2025-02-21 18:50:48,решено,0,
t003184,2025-02-06 08:48:00,u05551,Чат,оплата и документы,1,a12,2025-02-06 09:44:10,2025-02-06 09:50:02,решено,0,2
t005953,2025-05-19 12:12:00,u06484,чат,расписание и посещаемость,2,a11,2025-05-19 12:49:39,,в работе,0,
t000733,2025-01-03 14:41:00,u00323,чат,прочее,2,a14,2025-01-03 16:16:00,2025-01-03 18:25:14,решено,0,5
t002636,2025-06-21 11:48:00,u05680,телефон,оплата и документы,3,a05,2025-06-21 11:56:16,2025-06-21 14:49:42,решено,0,
t002639,16.04.2025 03:35,u08815,чат,техническая проблема,1,a10,2025-04-16 03:51:17,2025-04-16 10:37:53,решено,1,
t002891,02.04.2025 03:20,u07791,почта,оплата и документы,1,a12,2025-04-02 03:23:47,2025-04-02 11:05:14,решено,0,
